Upstream G:A:V,Downstream G:A:V
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-structure-backend:7.33.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-widgets-service-backend:7.38.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-wires-bpmn-backend:2.21.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.wicketstuff:jqplot4java:8.2.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.wicketstuff:wicketstuff-dashboard-core:8.5.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.wso2.org.apache.shindig:shindig-common:2.5.2-wso2v15
com.thoughtworks.xstream:xstream:1.4.11.1,org.wso2.org.apache.shindig:shindig-social-api:2.5.2-wso2v15
com.thoughtworks.xstream:xstream:1.4.11.1,org.y-op:orm:0.9.0
com.thoughtworks.xstream:xstream:1.4.11.1,ro.pippo:pippo-xstream:1.12.0
com.thoughtworks.xstream:xstream:1.4.11.1,store.jesframework:jes-core:1.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,tech.mhuang:interchan-wechat-common:1.4.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ai.active:webhook-sdk:1.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,at.favre.lib:id-mask:0.4.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,at.grahsl.kafka.connect:kafka-connect-mongodb:1.3.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,at.porscheinformatik.zanata:zanata-spring:1.3.0.RELEASE
com.fasterxml.jackson.core:jackson-databind:2.9.8,be.cloudway:gramba-easy-reflection:0.0.3
com.fasterxml.jackson.core:jackson-databind:2.9.8,be.cloudway:gramba-native-image:0.0.3
com.fasterxml.jackson.core:jackson-databind:2.9.8,be.dnsbelgium:rdap-core:2.0.6
com.fasterxml.jackson.core:jackson-databind:2.9.8,be.dnsbelgium:rdap-server:2.0.6
com.fasterxml.jackson.core:jackson-databind:2.9.8,be.wegenenverkeer:rxhttpclient-java:1.2.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,be.wegenenverkeer:rxhttpclient-scala_2.12:1.2.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,be.yildiz-games:module-messaging-activemq:1.0.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,black.door:hate:v1r4t2
com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.anteros:Anteros-NoSql-Persistence-Serialization:1.0.3
com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.anteros:Anteros-NoSql-Spring-Web:1.0.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.anteros:Anteros-Payment-Api:1.0.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.anteros:Anteros-Persistence-Serialization:1.0.9
com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.anteros:Anteros-Security-Store-SQL:1.0.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.anteros:Anteros-Spring-Web:2.0.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.esign:google-geocode:2.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.ingenieux:beanstalker-common:1.5.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.neppo.jlibs:message-bundler:0.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.neppo.jlibs:rest-consumer-base:0.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.neppo.jlibs:utilities:0.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ca.derekcormier.recipe:recipe-generator:0.3.7
com.fasterxml.jackson.core:jackson-databind:2.9.8,ca.derekcormier.recipe:recipe-java-runtime:0.3.7
com.fasterxml.jackson.core:jackson-databind:2.9.8,ca.pjer:hydra-client-resttemplate:1.0.1-beta.9-8555973
com.fasterxml.jackson.core:jackson-databind:2.9.8,ca.pjer:ocm:0.1.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ca.pjer:parseclient:1.1.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ca.vanzyl:docker-client:8.16.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,capital.scalable:spring-auto-restdocs-core:2.0.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,capital.scalable:spring-auto-restdocs-json-doclet:2.0.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,capital.scalable:spring-auto-restdocs-json-doclet-jdk9:2.0.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,cc.mashroom:mashroom-util:v1.0.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-azure:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-common:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-hdfs:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-hdfs-client:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-hdfs-rbf:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-kms:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-mapreduce-client-app:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-mapreduce-client-core:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-maven-plugins:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-openstack:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-rumen:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-sls:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-yarn-common:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-yarn-registry:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-yarn-server-timeline-pluginstorage:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-yarn-server-timelineservice:3.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.13:0.13.0-RC1
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.14:0.14.0-bin-20190227-c1c1db7-NIGHTLY
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.15:0.15.0-bin-20190420-d39bca0-NIGHTLY
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.16:0.16.0-bin-20190606-c46553a-NIGHTLY
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.17:0.17.0-bin-20190619-0a67182-NIGHTLY
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.18:0.18.1-bin-20190825-0d0c006-NIGHTLY
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.19:0.19.1-bin-20190902-dc88e01-NIGHTLY
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.20:0.20.0-bin-20190929-f168498-NIGHTLY
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.21:0.21.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.22:0.22.0-bin-20191218-35fbb34-NIGHTLY
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.23:0.23.0-bin-20200220-228e593-NIGHTLY
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.24:0.24.0-bin-20200318-7a4f8ad-NIGHTLY
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.25:0.25.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.26:0.26.0-bin-20200616-348e9db-NIGHTLY
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.27:0.27.0-bin-20200728-63b84cb-NIGHTLY
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.28:0.28.0-bin-20200925-f4528ce-NIGHTLY
com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.squaredesk.nova:metrics-serialization:7.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,chat.tamtam:tamtam-bot-api:0.1.7
com.fasterxml.jackson.core:jackson-databind:2.9.8,city.smartb.ssm:ssm-sdk-client:0.0.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,city.smartb.ssm:ssm-sdk-client-spring:0.0.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,cloud.rio:amazonas:0.1.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.ciphermagic:spring-tools:1.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.com.jeeweb:jeeweb-common:0.0.4
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.com.jeeweb:wanmo-common:0.0.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.dev8:ktext:0.0.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.dev8:ktmyoql:0.0.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.easyutil:easyproject-service:1.0.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.easyutil:easyproject-web:1.0.18
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.eppdev.jee:eppdev-jee-basic:0.1.4
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.geminis:geminis-core:1.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.home1:logback-test-config:3.0.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.home1.log-config:logback-test-config:3.0.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.imaq:autumn-rest:2019.06
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.imaq:autumn-rpc-client:2019.06
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.imaq:autumn-rpc-core:2020.10
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.rongcloud.im:server-sdk-java:3.0.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.springcloud.gray:spring-cloud-gray-client:B.0.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.springcloud.gray:spring-cloud-gray-code-component:B.1.0.0-RC1
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.springcloud.gray:spring-cloud-gray-core:B.1.0.0-RC2
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.springcloud.gray:spring-cloud-gray-event:B.1.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.springcloud.gray:spring-cloud-gray-mock:B.1.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.springcloud.gray:spring-cloud-gray-plugin-event-longpolling:B.1.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.springcloud.gray:spring-cloud-gray-utils:B.1.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.vertxup:vertx-co:0.4.9
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.willingxyz.restdoc:RestDocCore:0.1.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.willingxyz.restdoc:RestDocSpring:0.1.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.willingxyz.restdoc:RestDocSpringSwagger3:0.1.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.willingxyz.restdoc:RestDocSpringSwagger3Examples:0.1.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.wizzer.app:wk-nb-web-api:5.2.3
com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.yioks.gitlab.core:springboot-common:v1.1.10
com.fasterxml.jackson.core:jackson-databind:2.9.8,co.mercenary-creators:mercenary-creators-core-kotlin:1.0.0-RELEASE
com.fasterxml.jackson.core:jackson-databind:2.9.8,co.navdeep:kafkaer:1.4
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.4dconcept.springframework.data:spring-data-marklogic:2.0.2.RELEASE
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.abiquo:api-java-client:4.7.7
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.abiquo:api-java-stream-client:5.0.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.abiquo:api-model-transport:5.2.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.abiquo:commons-plugin-model:5.1.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.acgist:snail:1.0.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.acyumi:acyumi-core:1.0.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adobe.documentcloud:dc-services-sdk:0.5.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adobe.ride:ride-config-util:1.0.4
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adobe.ride:ride-core:1.0.4
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adobe.ride:ride-fuzzer-lib:1.0.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adobe.ride:ride-model-util:1.0.4
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adobe.ride:ride-performance-lib:1.0.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adobe.target:target-java-sdk:1.0.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adsoul:redjob:0.8.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.aegisql.conveyor-persistence-jdbc:conveyor-persistence-jdbc:1.4.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.aegisql.persistence:conveyor-persistence-core:1.4.3
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.aggrepoint.framework:aputils:1.0.6
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.agsft:agsftAutomationReport:1.0.3
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.akeshmiri:cats.common:0.0.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.algolia:algoliasearch-common:2.22.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.algolia:algoliasearch-core:3.0.0-beta-2
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.alibaba.cloud:spring-cloud-alibaba-sentinel-datasource:2.0.3.RELEASE
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.alibaba.nacos:nacos-client:1.0.0-RC4
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.alipay.sofa:jraft-rheakv-core:1.2.5.bugfix
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.aliyun:aliyun-java-sdk-batchcompute:6.0.6
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.aliyun.dts:client:2.2.1.42-cloud.beta2
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.amazon.alexa:ask-sdk-model:1.15.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.amazon.alexa:ask-sdk-runtime:2.16.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.amazonaws.serverless:aws-serverless-java-container-core:1.3.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.amazonaws.serverless:aws-serverless-java-container-jersey:1.3.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.amazonaws.serverless:aws-serverless-java-container-struts2:1.3.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.anbai:ab-elasticsearch:7.0.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.annimon:tgbots-module:0.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.appoptics.metrics:appoptics-api-java:1.0.4
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.araguacaima:commons-utils:1.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.arakelian:jackson-utils:2.2.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.arakelian:key-value-store:2.2.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.arangodb:jackson-dataformat-velocypack:0.1.4
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.arpnetworking.logback:logback-steno:1.18.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.arpnetworking.metrics:metrics-aggregator-daemon:1.17.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.arpnetworking.metrics:metrics-cluster-aggregator:1.10.3
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.arpnetworking.test:performance-test:1.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.astralanguage:astra-cartago:1.0.4
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.astralanguage:astra-interpreter:1.0.3
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.att.research.xacml:xacml:2.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.auth0:auth0:1.13.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.auth0:auth0-spring-security-api:1.2.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.auth0:java-jwt:3.8.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.auth0:jwks-rsa:0.7.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.autodesk:forge-java-sdk:1.0.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.avojak.mojo:aws-p2-maven-plugin:2.0.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bandwidth.sdk:bandwidth-java-sdk:1.13
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.basistech:adm-json:2.5.3
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.basistech:common-api-jackson:37.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bazaarvoice.ostrich:ostrich-core:2.0.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups:bboss-http:5.5.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups:bboss-mvc:5.3.3
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups:bboss-util:5.3.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups:bboss-websocket:5.3.6
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups.pdp:bboss-pdp-auth:5.1.6
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups.plugins:bboss-elasticsearch-rest:5.7.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups.security:bboss-security:5.1.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups.security:bboss-security-web:5.1.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups.security:bboss-ticket:5.1.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bellotapps.the-messenger:json:0.0.1-RELEASE
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bellotapps.the-messenger:transport-json-jackson:0.0.1-RELEASE
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bellotapps.webapps:webapps-commons-data-transfer:0.2.0-RELEASE
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bellotapps.webapps:webapps-commons-error-dtos:0.1.0-RELEASE
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bellotapps.webapps:webapps-commons-web-dtos:0.1.0-RELEASE
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bettercloud:bigtable-orm-core:1.0.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bitoex:bitopro-api-java:2.3.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.blazebit:blaze-persistence-integration-jaxrs:1.6.3
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.blazebit:blaze-persistence-integration-jaxrs-jackson:1.6.6
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bluecirclesoft.open:json-interface-generator-core:0.25
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bluecirclesoft.open:json-jackson-modeller:0.27
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bluecirclesoft.open:json-spring-reader:0.27
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bpfaas:bp-common:0.0.2
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.brightcove:castlabs-java-api:1.0.9
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.browserup:browserup-proxy-core:1.1.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.canva:extensions-core:1.0.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.canva:extensions-jaxrs:1.0.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.canva:extensions-spark:1.0.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cedarsoft.serialization:test-utils:8.8.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cedarsoft.serialization.test:performance:8.8.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.celeral:utils:1.2.0
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cerner.beadledom:beadledom-client-example-service:3.2.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cerner.beadledom:beadledom-core:3.2.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cerner.beadledom:beadledom-health-api:3.2.4
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cerner.beadledom:beadledom-jackson:3.2.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cerner.beadledom:beadledom-jaxrs:3.2.4
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cerner.beadledom:beadledom-json-common:3.2.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cerner.beadledom:beadledom-pagination:3.2.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cerner.beadledom:beadledom-stagemonitor:3.2.4
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cerner.beadledom:beadledom-testing:3.2.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cerner.beadledom.avro:beadledom-avro-jackson:3.2.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cerner.beadledom.avro:beadledom-avro-swagger:3.2.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.checkmarx:cx-client-common:8.90.5
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.chutneytesting:engine:1.3.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.chutneytesting:environment:1.3.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.chutneytesting:server:1.3.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.chutneytesting:task-impl:1.3.1
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cisco.trex:trex-java-sdk:1.49
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.cobber.fta:fta:2.1.8
com.fasterxml.jackson.core:jackson-databind:2.9.8,com.codemonkeylab.idex:java-api-idex:0.0.3
