CVE,UPSTREAM G:A:V,DOWNSTREAM G:A:V,DOWNSTREAM REPO,COMMIT
CVE-2014-3577,org.apache.httpcomponents:httpclient,com.github.dimovelev:metrics-sampler-extension-http,dimovelev/metrics-sampler,https://github.com/dimovelev/metrics-sampler/commit/f9485e55b356f89c92cd1bb60345eb8e91390a74
CVE-2014-3577,org.apache.httpcomponents:httpclient,org.fcrepo:fcrepo-rss,futures/fcrepo4,https://github.com/futures/fcrepo4/commit/ad9423914a9db2f9672a755d92cad85a4c322aee
CVE-2014-3577,org.apache.httpcomponents:httpclient,com.ecwid:ecwid-mailchimp,Ecwid/ecwid-mailchimp,https://github.com/Ecwid/ecwid-mailchimp/commit/a6066e9fbe7760016c8d9055a87592345c9cf7b4
CVE-2014-3577,org.apache.httpcomponents:httpclient,eu.michael-simons:java-akismet,michael-simons/java-akismet,https://github.com/michael-simons/java-akismet/commit/8f4bc128f863f0f7bbad899517e50bb3e203d550
CVE-2014-3577,org.apache.httpcomponents:httpclient,com.cloudesire:tisana4j,ClouDesire/tisana4j,https://github.com/ClouDesire/tisana4j/commit/c91ed14bca125d5d82ab27fb88f9babcbc77e48f
CVE-2014-3577,org.apache.httpcomponents:httpclient,com.rackspace.xmlcalabash:xmlcalabash-saxon95,ndw/xmlcalabash1,https://github.com/ndw/xmlcalabash1/commit/3c33777d3d555b6622d8a164ca6a3f5f3ac0e3c4
CVE-2014-3577,org.apache.httpcomponents:httpclient,org.kevoree.library.cloud:org.kevoree.library.cloud.docker,kevoree/kevoree-library,https://github.com/kevoree/kevoree-library/commit/6b106c39ec7dbe87a2c53de2be63ead5f839d122
CVE-2014-3577,org.apache.httpcomponents:httpclient,org.bonitasoft.engine:bonita-client,bonitasoft/bonita-engine,https://github.com/bonitasoft/bonita-engine/commit/cd3e8bb90ed227ce835d3b7f34440923ca0e151c
CVE-2014-3577,org.apache.httpcomponents:httpclient,eu.michael-simons:java-oembed,michael-simons/java-oembed,https://github.com/michael-simons/java-oembed/commit/81451e7aff812ba0ceac53b15ed476a07ad8f00a
CVE-2014-3577,org.apache.httpcomponents:httpclient,org.lightcouch:lightcouch,lightcouch/LightCouch,https://github.com/lightcouch/LightCouch/commit/8ee56d4976b55c6fad857333ddb6e1cf3671d7c1
CVE-2014-3577,org.apache.httpcomponents:httpclient,org.fcrepo:fcrepo-auth-common,fcrepo/fcrepo,https://github.com/fcrepo/fcrepo/commit/ad9423914a9db2f9672a755d92cad85a4c322aee
CVE-2014-3577,org.apache.httpcomponents:httpclient,com.myjeeva:digitalocean-api-client,jeevatkm/digitalocean-api-java,https://github.com/jeevatkm/digitalocean-api-java/commit/81c34b008f79bb96dd9873e1c3a7f1a208372af3
CVE-2014-3577,org.apache.httpcomponents:httpclient,net.csdn:ServiceFramework,allwefantasy/ServiceFramework,https://github.com/allwefantasy/ServiceFramework/commit/7e654b56f2de4490f2893fa1828d73e9e06c8b91
CVE-2014-3577,org.apache.httpcomponents:httpclient,ch.iterate.openstack:swift,iterate-ch/java-openstack-swift,https://github.com/iterate-ch/java-openstack-swift/commit/732ba0bbcf90c48457617d0b82ee8ef96914229f
CVE-2014-3577,org.apache.httpcomponents:httpclient,com.julienvey.trello:trello-java-wrapper,bywan/trello-java-wrapper,https://github.com/bywan/trello-java-wrapper/commit/cfe16f097d6a27147c980e4fef2a4f484b36c900
CVE-2014-3577,org.apache.httpcomponents:httpclient,com.basho.riak:riak-client,basho/riak-java-client,https://github.com/basho/riak-java-client/commit/80e811a1015b84e39292e0f01564c1f058fb36f7
CVE-2014-3577,org.apache.httpcomponents:httpclient,org.openimaj:core,openimaj/openimaj,https://github.com/openimaj/openimaj/commit/7d71aa51451211a7443944e85d3afdff3ffd2266
CVE-2014-3577,org.apache.httpcomponents:httpclient,org.doctester:doctester-core,doctester/doctester,https://github.com/doctester/doctester/commit/2cd1ed774cacea71897d01e5f2078758d9a8e837
CVE-2014-3577,org.apache.httpcomponents:httpclient,com.spotify:helios-services,spotify/helios,https://github.com/spotify/helios/commit/85e8985bcf0631c13911c405be34bf7328e485b1
CVE-2014-3577,org.apache.httpcomponents:httpclient,com.github.jsonld-java:jsonld-java,jsonld-java/jsonld-java,https://github.com/jsonld-java/jsonld-java/commit/6fa5f052d64ec789a5676f8850ddae314628fb33
CVE-2014-3577,org.apache.httpcomponents:httpclient,org.fcrepo:fcrepo-generator-dc,fcrepo4/fcrepo4,https://github.com/fcrepo4/fcrepo4/commit/ad9423914a9db2f9672a755d92cad85a4c322aee
CVE-2014-3577,org.apache.httpcomponents:httpclient,com.strategicgains:RestExpress,RestExpress/RestExpress,https://github.com/RestExpress/RestExpress/commit/da2f61d0c611096f89814f326cc3694c39ec4afc
CVE-2014-3577,org.apache.httpcomponents:httpclient,com.sangupta:jerry-http,sangupta/jerry-http,https://github.com/sangupta/jerry-http/commit/4c029342ecb24484fbda1894c4ccb01103ca6838
CVE-2014-3577,org.apache.httpcomponents:httpclient,com.github.rest-driver:rest-server-driver,rest-driver/rest-driver,https://github.com/rest-driver/rest-driver/commit/e5e3bfdc8c43eaa0e2f6b415b3042d1c74e52b5d
CVE-2014-3577,org.apache.httpcomponents:httpclient,com.testdroid:testdroid-api,bitbar/testdroid-api,https://github.com/bitbar/testdroid-api/commit/30834b26187dd6a4fb8d0450679ee21cea28151a
CVE-2020-7238,io.netty:netty-codec-http,org.b3log:latke-core,88250/latke,https://github.com/88250/latke/commit/9fbf6ff100204398910e0833aa15d146edde5530
CVE-2020-7238,io.netty:netty-codec-http,io.jooby:jooby-netty,jooby-project/jooby,https://github.com/jooby-project/jooby/commit/812dd779de64c3031cacbf3a16c9b89b37db5ce0
CVE-2020-7238,io.netty:netty-codec-http,com.typesafe.netty:netty-reactive-streams-http,playframework/netty-reactive-streams,https://github.com/playframework/netty-reactive-streams/commit/2496188dc1b834445782b0ed7d10d6e947d4b6dc
CVE-2020-7238,io.netty:netty-codec-http,org.mock-server:mockserver-integration-testing,jamesdbloom/mockservice,https://github.com/jamesdbloom/mockservice/commit/1b83bc9086470e046a82600698e5e040cac3695c
CVE-2020-7238,io.netty:netty-codec-http,com.simplyti.cloud:simple-server-clients-http,simplyti/simple-server,https://github.com/simplyti/simple-server/commit/db941a90d83767508fcf98d74c0b31b5fd297cbc
CVE-2020-7692,com.google.oauth-client:google-oauth-client,com.google.cloud.bigdataoss:bigquery-connector,GoogleCloudPlatform/bigdata-interop,https://github.com/GoogleCloudPlatform/bigdata-interop/commit/8118d88dd76a3a9c871f1d42c424b759ae350ec1
CVE-2020-7692,com.google.oauth-client:google-oauth-client,org.dspace:dspace-api,DSpace/DSpace,https://github.com/DSpace/DSpace/commit/ec9d81b218de9feaca3f84fb98a6251c0d764c4f
CVE-2020-7692,com.google.oauth-client:google-oauth-client,io.prestosql:presto-google-sheets,prestosql/presto,https://github.com/prestosql/presto/commit/30b6b68f6c2f98811684faca8237698d890dddbc
CVE-2020-10714,org.wildfly.security:wildfly-elytron,org.jboss.invocation:jboss-invocation,jbossas/jboss-invocation,https://github.com/jbossas/jboss-invocation/commit/8a23dab40a6b63bacca385d374cd24574f1518f9
CVE-2020-10714,org.wildfly.security:wildfly-elytron,org.wildfly.core:wildfly-cli,wildfly/wildfly-core,https://github.com/wildfly/wildfly-core/commit/255f019017a5ccf146616d8d9990ee1ae7f74be7
CVE-2020-10714,org.wildfly.security:wildfly-elytron,org.jboss:jboss-ejb-client,wildfly/jboss-ejb-client,https://github.com/wildfly/jboss-ejb-client/commit/7c31d863847dc97a14eb47a861003f68372a4dba
CVE-2020-10714,org.wildfly.security:wildfly-elytron,org.jboss.remotingjmx:remoting-jmx,jbossas/remoting-jmx,https://github.com/jbossas/remoting-jmx/commit/d0aa9a8f7dead492e57ace2d52bf83fc086f8535
CVE-2018-8010,org.apache.solr:solr-core,org.tallison.solr:solr-5410,tballison/lucene-addons,https://github.com/tballison/lucene-addons/commit/39cb8a53f3057f60f02c425ed2ee2479f1783abb
CVE-2015-7521,org.apache.hive:hive-exec,com.hotels:circus-train-hive-view,ExpediaGroup/circus-train,https://github.com/ExpediaGroup/circus-train/commit/1d8fd0315287815620a1f30d75ffedef8628946b
CVE-2015-7521,org.apache.hive:hive-exec,com.hotels:beeju,HotelsDotCom/beeju,https://github.com/HotelsDotCom/beeju/commit/a4079650d170d49919ae3b9e9163da758a2f2153
CVE-2015-7521,org.apache.hive:hive-exec,com.yahoo.datasketches:sketches-hive,DataSketches/sketches-hive,https://github.com/DataSketches/sketches-hive/commit/65d659c07d47213486f45e046ffa84e38162b4f0
CVE-2015-7521,org.apache.hive:hive-exec,jp.co.yahoo.dataplatform.mds:multiple-dimension-spread-hive,yahoojapan/multiple-dimension-spread,https://github.com/yahoojapan/multiple-dimension-spread/commit/d639a73256bf66518294c67bc76f30d09ccc8b1f
CVE-2021-29262,org.apache.solr:solr-core,cool.solr:solr-util,solr-cool/solr-util,https://github.com/solr-cool/solr-util/commit/0f25e26817dd310957208900c7b17cdeb99bc9fe
CVE-2021-29262,org.apache.solr:solr-core,cool.solr:solr-analyzers,solr-cool/solr-analyzers,https://github.com/solr-cool/solr-analyzers/commit/c6b828e3b7163ab0fe80af0ba3e85331ccf40b59
CVE-2021-29262,org.apache.solr:solr-core,org.textexploration.mtas:mtas,textexploration/mtas,https://github.com/textexploration/mtas/commit/933d3b8c3f88e88fe63197ee05a9841e0aa0fe0b
CVE-2021-29262,org.apache.solr:solr-core,cool.solr:solr-thymeleaf,solr-cool/solr-thymeleaf,https://github.com/solr-cool/solr-thymeleaf/commit/60b748c080b55a40f533b6fedd6e1f8aa464260a
CVE-2021-29262,org.apache.solr:solr-core,com.lucidworks.spark:spark-solr,LucidWorks/spark-solr,https://github.com/LucidWorks/spark-solr/commit/f175ec380a5bc50f6da478b48e0f443fb38746f4
CVE-2021-28657,org.apache.tika:tika-parsers,com.digitalpebble.stormcrawler:storm-crawler-tika,DigitalPebble/storm-crawler,https://github.com/DigitalPebble/storm-crawler/commit/648676308487148a7e5c45edd55fb11ddbc6691a
CVE-2021-28657,org.apache.tika:tika-parsers,org.teamapps:universal-db,teamapps-org/universal-db,https://github.com/teamapps-org/universal-db/commit/6c1b6e4f22c5d9316386b7179ed76317c935da61
CVE-2021-28657,org.apache.tika:tika-parsers,org.dspace:dspace-api,DSpace/DSpace,https://github.com/DSpace/DSpace/commit/c7a8e1b3b54ef5654b049b965f424a856f3e5d4e
CVE-2021-28657,org.apache.tika:tika-parsers,org.codelibs.fess:fess-crawler,codelibs/fess-crawler,https://github.com/codelibs/fess-crawler/commit/c1cf8532318f04a0a587c31b942943d8d8dd6c8a
CVE-2021-28657,org.apache.tika:tika-parsers,io.annot8:annot8-components-tika,annot8/annot8-components,https://github.com/annot8/annot8-components/commit/6b54b8c25de127dc0ba6616e159046e6dc34088b
CVE-2018-10936,org.postgresql:postgresql,de.fraunhofer.iosb.ilt:SensorThingsImporter,FraunhoferIOSB/SensorThingsImporter,https://github.com/FraunhoferIOSB/SensorThingsImporter/commit/c160b1f90e083b9adfbd3fe9b09e4f71ba868362
CVE-2018-10936,org.postgresql:postgresql,org.umlg:sqlg-cockroachdb-dialect,pietermartin/sqlg,https://github.com/pietermartin/sqlg/commit/555e08bf9122afa1011a0e1ca10ea5ed07086b80
CVE-2018-10936,org.postgresql:postgresql,org.apache.openmeetings:openmeetings-db,apache/openmeetings,https://github.com/apache/openmeetings/commit/7c9e542c4db783f1445c5ffd5be52ad5b3393d43
CVE-2018-10936,org.postgresql:postgresql,de.adorsys.sts:sts-persistence-jpa,adorsys/secure-token-service,https://github.com/adorsys/secure-token-service/commit/dcd59e07a676bf0c9fc05d6b4816ee6c8c0e85f8
CVE-2018-10936,org.postgresql:postgresql,com.github.jobservice:job-service-scheduled-executor,JobService/job-service,https://github.com/JobService/job-service/commit/6fcfc4be36aff4c2b20675b12070fdd394aa5d25
CVE-2018-10936,org.postgresql:postgresql,com.speedment:speedment-maven-plugin,speedment/speedment,https://github.com/speedment/speedment/commit/8b9de8611f3db901370fbb0253bf6b14b5fb53d3
CVE-2018-10936,org.postgresql:postgresql,io.permazen:permazen-kv-cockroach,permazen/permazen,https://github.com/permazen/permazen/commit/3857d79a11186eb8d59517d94702d6b130633e93
CVE-2018-10936,org.postgresql:postgresql,org.jdbi:jdbi3-testing,jdbi/jdbi,https://github.com/jdbi/jdbi/commit/c23e905fe0a2b815d5c179fb7de36e31419c5dd9
CVE-2018-10936,org.postgresql:postgresql,de.bytefish:pgbulkinsert,PgBulkInsert/PgBulkInsert,https://github.com/PgBulkInsert/PgBulkInsert/commit/53d6f7693fff9d0796836ec95c67368d29c4562a
CVE-2018-11777,org.apache.hive:hive-exec,com.hotels:beeju,HotelsDotCom/beeju,https://github.com/HotelsDotCom/beeju/commit/967f7daeb42aa8e8b91c235f2f1d34aa8c1b98e0
CVE-2018-11777,org.apache.hive:hive-exec,com.hotels:circus-train-hive-view,ExpediaGroup/circus-train,https://github.com/ExpediaGroup/circus-train/commit/18fd1190b0ca5c2ffea4992a8a0f50281b0c8c44
CVE-2018-11777,org.apache.hive:hive-exec,com.uber.hoodie:hoodie-hadoop-mr,uber/hoodie,https://github.com/uber/hoodie/commit/a5359662be5741bde6eb851e090b7678b1867843
CVE-2018-11777,org.apache.hive:hive-exec,com.yahoo.datasketches:sketches-hive,DataSketches/sketches-hive,https://github.com/DataSketches/sketches-hive/commit/65d659c07d47213486f45e046ffa84e38162b4f0
CVE-2018-11777,org.apache.hive:hive-exec,com.hotels:beeju,HotelsDotCom/beeju,https://github.com/HotelsDotCom/beeju/commit/967f7daeb42aa8e8b91c235f2f1d34aa8c1b98e0
CVE-2018-11777,org.apache.hive:hive-exec,com.hotels:circus-train-hive-view,ExpediaGroup/circus-train,https://github.com/ExpediaGroup/circus-train/commit/18fd1190b0ca5c2ffea4992a8a0f50281b0c8c44
CVE-2018-11777,org.apache.hive:hive-exec,com.uber.hoodie:hoodie-hadoop-mr,uber/hoodie,https://github.com/uber/hoodie/commit/a5359662be5741bde6eb851e090b7678b1867843
CVE-2018-11777,org.apache.hive:hive-exec,com.yahoo.datasketches:sketches-hive,DataSketches/sketches-hive,https://github.com/DataSketches/sketches-hive/commit/65d659c07d47213486f45e046ffa84e38162b4f0
CVE-2018-11777,org.apache.hive:hive-exec,com.hotels:beeju,HotelsDotCom/beeju,https://github.com/HotelsDotCom/beeju/commit/967f7daeb42aa8e8b91c235f2f1d34aa8c1b98e0
CVE-2018-11777,org.apache.hive:hive-exec,com.hotels:circus-train-hive-view,ExpediaGroup/circus-train,https://github.com/ExpediaGroup/circus-train/commit/18fd1190b0ca5c2ffea4992a8a0f50281b0c8c44
CVE-2018-11777,org.apache.hive:hive-exec,com.uber.hoodie:hoodie-hadoop-mr,uber/hoodie,https://github.com/uber/hoodie/commit/a5359662be5741bde6eb851e090b7678b1867843
CVE-2018-11777,org.apache.hive:hive-exec,com.yahoo.datasketches:sketches-hive,DataSketches/sketches-hive,https://github.com/DataSketches/sketches-hive/commit/65d659c07d47213486f45e046ffa84e38162b4f0
CVE-2018-11777,org.apache.hive:hive-exec,com.hotels:beeju,HotelsDotCom/beeju,https://github.com/HotelsDotCom/beeju/commit/967f7daeb42aa8e8b91c235f2f1d34aa8c1b98e0
CVE-2018-11777,org.apache.hive:hive-exec,com.hotels:circus-train-hive-view,ExpediaGroup/circus-train,https://github.com/ExpediaGroup/circus-train/commit/18fd1190b0ca5c2ffea4992a8a0f50281b0c8c44
CVE-2018-11777,org.apache.hive:hive-exec,com.uber.hoodie:hoodie-hadoop-mr,uber/hoodie,https://github.com/uber/hoodie/commit/a5359662be5741bde6eb851e090b7678b1867843
CVE-2018-11777,org.apache.hive:hive-exec,com.yahoo.datasketches:sketches-hive,DataSketches/sketches-hive,https://github.com/DataSketches/sketches-hive/commit/65d659c07d47213486f45e046ffa84e38162b4f0
CVE-2019-3795,org.springframework.security:spring-security-core,io.syndesis.server:server-credential,syndesisio/syndesis,https://github.com/syndesisio/syndesis/commit/f5d11755da8ea18e58cf331b70d2471142b7fb79
CVE-2019-3795,org.springframework.security:spring-security-core,com.kerb4j:kerb4j-server-spring-security,bedrin/kerb4j,https://github.com/bedrin/kerb4j/commit/4c7af0766714330e13f78bab68895a68f7f0ab4d
CVE-2019-3795,org.springframework.security:spring-security-core,at.researchstudio.sat:won-owner,researchstudio-sat/webofneeds,https://github.com/researchstudio-sat/webofneeds/commit/65e0d534d27e69f7682e64131737008919d3c7a9
CVE-2019-3795,org.springframework.security:spring-security-core,org.ikasan:ikasan-security,ikasanEIP/ikasan,https://github.com/ikasanEIP/ikasan/commit/8057c231bb5ed2c75ece9c53dd973a316c91bf0f
CVE-2019-3795,org.springframework.security:spring-security-core,org.openl:org.openl.commons.web,openl-tablets/openl-tablets,https://github.com/openl-tablets/openl-tablets/commit/470d79f51b65c088dafb0132200ed6d50eaf65dd
CVE-2019-3795,org.springframework.security:spring-security-core,org.appng:appng-core,appNG/appng,https://github.com/appNG/appng/commit/fd09821a699ada97b6fcd798bcef7a9343437ac3
CVE-2020-17521,org.codehaus.groovy:groovy,biz.aQute:biz.aQute.openapi.gradle.plugin,aQute-os/biz.aQute.openapi,https://github.com/aQute-os/biz.aQute.openapi/commit/bb381bc5bb64a92756cd8e84c6949d0a2c9d6cfd
CVE-2020-26939,org.bouncycastle:bcprov-ext-jdk15on,org.apache.distributedlog:distributedlog-core-shaded,apache/bookkeeper,https://github.com/apache/bookkeeper/commit/09b3105640bfe6d0ccd11aff9c6030f110c62295
CVE-2020-26939,org.bouncycastle:bcprov-ext-jdk15on,dev.galasa:dev.galasa.framework.k8s.controller,galasa-dev/framework,https://github.com/galasa-dev/framework/commit/1172ec301dca510bea1647d1617dd54eb966f7de
CVE-2015-0264,org.apache.camel:camel-core,io.fabric8.examples:fabric-loanbroker-rateservice,fabric8io/fabric8,https://github.com/fabric8io/fabric8/commit/4e8421e6e584bd234d162a722095aa069c3b8863
CVE-2015-0264,org.apache.camel:camel-core,org.apache-extras.camel-extra:camel-couchbase,camel-extra/camel-extra,https://github.com/camel-extra/camel-extra/commit/59d02a25c671b925235792e883f455fb6225da60
CVE-2015-0264,org.apache.camel:camel-core,org.talend.camel:camel-talendjob,Talend/tesb-rt-se,https://github.com/Talend/tesb-rt-se/commit/82dfdea28333646b26c071726a0fc2445162863e
CVE-2019-7614,org.elasticsearch:elasticsearch,org.codelibs.fess:fess-ds-elasticsearch,codelibs/fess-ds-elasticsearch,https://github.com/codelibs/fess-ds-elasticsearch/commit/b6ded96d04ee5f85c9c2aa7628cd60d8f5064f56
CVE-2019-7614,org.elasticsearch:elasticsearch,org.bedework.caleng:bw-calendar-engine-core-common,Bedework/bw-calendar-engine,https://github.com/Bedework/bw-calendar-engine/commit/a6d1ca3156669ab2455e62fbe32c488b5ff5491b
CVE-2019-7614,org.elasticsearch:elasticsearch,com.amazon.opendistroforelasticsearch:opendistro_security,opendistro-for-elasticsearch/security,https://github.com/opendistro-for-elasticsearch/security/commit/a3d7a56e7c21ff011dad66a75389d157732f43fc
CVE-2019-7614,org.elasticsearch:elasticsearch,org.codelibs.fess:fess-ds-atlassian,codelibs/fess-ds-atlassian,https://github.com/codelibs/fess-ds-atlassian/commit/d3c47d184a6750df41d72a5674803a60bc57ae52
CVE-2019-7614,org.elasticsearch:elasticsearch,com.github.cafaudit:caf-audit-binding-elasticsearch,CAFAudit/audit-service,https://github.com/CAFAudit/audit-service/commit/0930f82d6c7c11b0987740e37e8c383ee38ef5d8
CVE-2019-7614,org.elasticsearch:elasticsearch,org.codelibs:elasticsearch-dataformat,codelibs/elasticsearch-dataformat,https://github.com/codelibs/elasticsearch-dataformat/commit/33d7e1f2e6347eae3850f0bedb2c8271ead16371
CVE-2019-7614,org.elasticsearch:elasticsearch,org.codelibs:elasticsearch-configsync,codelibs/elasticsearch-configsync,https://github.com/codelibs/elasticsearch-configsync/commit/b292fd2b9281ac2dbdc1443230c9c6175fc4e8f5
CVE-2019-7614,org.elasticsearch:elasticsearch,org.n52.arctic-sea:iceland-statistics-geolocation,52North/arctic-sea,https://github.com/52North/arctic-sea/commit/006effb9fad75d0d7d1425fc3f0329b7f5c1965c
CVE-2019-7614,org.elasticsearch:elasticsearch,org.codelibs.fess:fess-ds-gsuite,codelibs/fess-ds-gsuite,https://github.com/codelibs/fess-ds-gsuite/commit/2dac91626d0ab0bb97d24af66f792d1cc889f08d
CVE-2019-7614,org.elasticsearch:elasticsearch,org.codelibs.fess:fess-ds-gitbucket,codelibs/fess-ds-gitbucket,https://github.com/codelibs/fess-ds-gitbucket/commit/de8e244df01e1973dfc10e3cdda6e78ab8125fd4
CVE-2019-7614,org.elasticsearch:elasticsearch,org.codelibs:elasticsearch-analysis-extension,codelibs/elasticsearch-analysis-extension,https://github.com/codelibs/elasticsearch-analysis-extension/commit/7a982a238b244f87b22a586755c4c8154634f95d
CVE-2019-7614,org.elasticsearch:elasticsearch,org.codelibs:elasticsearch-minhash,codelibs/elasticsearch-minhash,https://github.com/codelibs/elasticsearch-minhash/commit/59d1cc9774cb4288fabbd60ab4f7171b600e4085
CVE-2019-7614,org.elasticsearch:elasticsearch,org.codelibs.fess:fess-ds-db,codelibs/fess-ds-db,https://github.com/codelibs/fess-ds-db/commit/34c48e938db60c70c54d243231a7fc4b97ac3d7e
CVE-2019-7614,org.elasticsearch:elasticsearch,org.lionsoul:jcseg-elasticsearch,lionsoul2014/jcseg,https://github.com/lionsoul2014/jcseg/commit/16600e17271a82413060132a4d90ab43a27dc51d
CVE-2019-7614,org.elasticsearch:elasticsearch,org.codelibs:elasticsearch-analysis-fess,codelibs/elasticsearch-analysis-fess,https://github.com/codelibs/elasticsearch-analysis-fess/commit/3defe3255e048588fcbfa53cf4cf686f19c07e0b
CVE-2019-7614,org.elasticsearch:elasticsearch,org.codelibs.fess:fess-ds-csv,codelibs/fess-ds-csv,https://github.com/codelibs/fess-ds-csv/commit/0f4f8f8b230fa4953c05bf72cd6d8bafb4c3aa5d
CVE-2014-3578,org.springframework:spring-core,com.davidkarlsen.commonstransaction.spring:commons-transaction-spring,davidkarlsen/Commons-Transaction-Spring-Integration,https://github.com/davidkarlsen/Commons-Transaction-Spring-Integration/commit/92e4055fb3ca8f7189819fdc9cd4cc0aebc0a0db
CVE-2014-3578,org.springframework:spring-core,org.wicketstuff:wicketstuff-annotation,wicketstuff/core,https://github.com/wicketstuff/core/commit/e6bdc2b97dfd8e902a63dc05f375451573fb5282
CVE-2014-3578,org.springframework:spring-core,org.archive.heritrix:heritrix-commons,internetarchive/heritrix3,https://github.com/internetarchive/heritrix3/commit/5f52a14afcb08b788213eed986d9cc3e47438d80
CVE-2014-3578,org.springframework:spring-core,org.bedework.evreg:bw-event-registration-common,Bedework/bw-event-registration,https://github.com/Bedework/bw-event-registration/commit/b68208174b6ef09ee4c6d9039899823f508ab87b
CVE-2014-3578,org.springframework:spring-core,org.powermock.examples:powermock-examples-spring-mockito-xml,jayway/powermock,https://github.com/jayway/powermock/commit/8c605c6fbcb74e726c0c53d17c9a417048b90c20
CVE-2014-3578,org.springframework:spring-core,org.jdal:jdal-core,chelu/jdal,https://github.com/chelu/jdal/commit/287f14092c4ec62c18cd073533d7a79b03ab99a7
CVE-2014-3578,org.springframework:spring-core,net.javacrumbs:smock-http-metro,lukas-krecan/smock,https://github.com/lukas-krecan/smock/commit/c145d3b75b51570ffab85455bdde524ccff2b370
CVE-2014-3578,org.springframework:spring-core,com.custardsource.parfait:parfait-jmx,performancecopilot/parfait,https://github.com/performancecopilot/parfait/commit/ac6d15595c23225c45e222b2ad52c5156cd7bb62
CVE-2014-3578,org.springframework:spring-core,org.fuzzydb:org.fuzzydb.util,whirlwind-match/fuzzydb,https://github.com/whirlwind-match/fuzzydb/commit/602c407f39fe51399156e28efe18d4f2ad2587d1
CVE-2014-3578,org.springframework:spring-core,com.inspire-software.lib.dto.geda:geda.spring-integration,inspire-software/geda-genericdto,https://github.com/inspire-software/geda-genericdto/commit/6c2912fa24fa4a45ea4457da0060343d6943873b
CVE-2014-3578,org.springframework:spring-core,at.molindo:esi4j,molindo/esi4j,https://github.com/molindo/esi4j/commit/7f7c6ea7576505d9ce33eb8df2319a8c83084e29
CVE-2014-3578,org.springframework:spring-core,org.javasimon:javasimon-spring,virgo47/javasimon,https://github.com/virgo47/javasimon/commit/069ddc91be7ea06ac3fcc8f579a29dc1117c3ae2
CVE-2014-3578,org.springframework:spring-core,org.fishwife:jrugged-spring,Comcast/jrugged,https://github.com/Comcast/jrugged/commit/76777e9b25088b1afa8ebf711f727c5633636e0b
CVE-2014-3578,org.springframework:spring-core,org.bedework.bw-synch:bw-synch-common,Bedework/bw-synch,https://github.com/Bedework/bw-synch/commit/101629e96655a2df9daeab7c9df5ee4f6d29867e
CVE-2014-3578,org.springframework:spring-core,com.davidkarlsen.commonstransaction.spring:commons-transaction-spring,davidkarlsen/Commons-Transaction-Spring-Integration,https://github.com/davidkarlsen/Commons-Transaction-Spring-Integration/commit/92e4055fb3ca8f7189819fdc9cd4cc0aebc0a0db
CVE-2014-3578,org.springframework:spring-core,org.wicketstuff:wicketstuff-annotation,wicketstuff/core,https://github.com/wicketstuff/core/commit/e6bdc2b97dfd8e902a63dc05f375451573fb5282
CVE-2014-3578,org.springframework:spring-core,org.archive.heritrix:heritrix-commons,internetarchive/heritrix3,https://github.com/internetarchive/heritrix3/commit/5f52a14afcb08b788213eed986d9cc3e47438d80
CVE-2014-3578,org.springframework:spring-core,org.bedework.evreg:bw-event-registration-common,Bedework/bw-event-registration,https://github.com/Bedework/bw-event-registration/commit/b68208174b6ef09ee4c6d9039899823f508ab87b
CVE-2014-3578,org.springframework:spring-core,org.powermock.examples:powermock-examples-spring-mockito-xml,jayway/powermock,https://github.com/jayway/powermock/commit/8c605c6fbcb74e726c0c53d17c9a417048b90c20
CVE-2014-3578,org.springframework:spring-core,org.jdal:jdal-core,chelu/jdal,https://github.com/chelu/jdal/commit/287f14092c4ec62c18cd073533d7a79b03ab99a7
CVE-2014-3578,org.springframework:spring-core,net.javacrumbs:smock-http-metro,lukas-krecan/smock,https://github.com/lukas-krecan/smock/commit/c145d3b75b51570ffab85455bdde524ccff2b370
CVE-2014-3578,org.springframework:spring-core,com.custardsource.parfait:parfait-jmx,performancecopilot/parfait,https://github.com/performancecopilot/parfait/commit/ac6d15595c23225c45e222b2ad52c5156cd7bb62
CVE-2014-3578,org.springframework:spring-core,org.fuzzydb:org.fuzzydb.util,whirlwind-match/fuzzydb,https://github.com/whirlwind-match/fuzzydb/commit/602c407f39fe51399156e28efe18d4f2ad2587d1
CVE-2014-3578,org.springframework:spring-core,com.inspire-software.lib.dto.geda:geda.spring-integration,inspire-software/geda-genericdto,https://github.com/inspire-software/geda-genericdto/commit/6c2912fa24fa4a45ea4457da0060343d6943873b
CVE-2014-3578,org.springframework:spring-core,at.molindo:esi4j,molindo/esi4j,https://github.com/molindo/esi4j/commit/7f7c6ea7576505d9ce33eb8df2319a8c83084e29
CVE-2014-3578,org.springframework:spring-core,org.javasimon:javasimon-spring,virgo47/javasimon,https://github.com/virgo47/javasimon/commit/069ddc91be7ea06ac3fcc8f579a29dc1117c3ae2
CVE-2014-3578,org.springframework:spring-core,org.fishwife:jrugged-spring,Comcast/jrugged,https://github.com/Comcast/jrugged/commit/76777e9b25088b1afa8ebf711f727c5633636e0b
CVE-2014-3578,org.springframework:spring-core,org.bedework.bw-synch:bw-synch-common,Bedework/bw-synch,https://github.com/Bedework/bw-synch/commit/101629e96655a2df9daeab7c9df5ee4f6d29867e
CVE-2019-20445,io.netty:netty-codec-http,org.b3log:latke-core,88250/latke,https://github.com/88250/latke/commit/9fbf6ff100204398910e0833aa15d146edde5530
