CVE_ID,PATCH,G:A:V
CVE-2016-1000031,https://github.com/apache/commons-fileupload/commit/02f6b2c4ef9aebf9cf8e55de8b90e73430b69385;https://github.com/apache/commons-fileupload/commit/388e824518697c2c8f9f83fd964621d9c2f8fc4c,commons-fileupload:commons-fileupload:1.3.1
CVE-2016-0734,https://github.com/apache/activemq/commit/028a33ea7d73fabe6161defffdbfc85578328a68;https://github.com/apache/activemq/commit/24ad36778534c5ac888f880837075449169578ad,org.apache.activemq:activemq-web:5.13.1
CVE-2021-31684,https://github.com/netplex/json-smart-v2/commit/21dad441f96863d41ad53a28c48478b9ef2ce1a7,net.minidev:json-smart:2.3
CVE-2010-2227,https://github.com/apache/tomcat/commit/692608fc183eccd915f3ec6ba17577f790872b5c;https://github.com/apache/tomcat55/commit/4faaca9353e5e3f963c7a674b3ac6a0bd1c3757e;https://github.com/apache/tomcat/commit/3821e9878ea2abd136863ebca6074bbc519d760c,org.apache.tomcat:coyote:6.0.18
CVE-2014-3656,https://github.com/keycloak/keycloak/commit/85cc63c7ce93453ed25faced406621549d490d17,org.keycloak:keycloak-services:1.0.2.Final
CVE-2015-3198,https://github.com/undertow-io/undertow/commit/4c330e2ac8a3694bfc6196e7b38ba8a426f96f8c,io.undertow:undertow-core:1.1.0.Final
CVE-2017-1000486,https://github.com/primefaces/primefaces/commit/26e44eb7962cbdb6aa2f47eca0f230f3274358f0,org.primefaces:primefaces:5.1
CVE-2021-22118,https://github.com/spring-projects/spring-framework/commit/cce60c479c22101f24b2b4abebb6d79440b120d1,org.springframework:spring-web:5.3.6
CVE-2020-5412,https://github.com/spring-cloud/spring-cloud-netflix/commit/624bbc8b50f7b5b6a1addc62040e4f2587f24f1b,org.springframework.cloud:spring-cloud-netflix-hystrix-dashboard:2.2.3.RELEASE
CVE-2018-8039,https://github.com/apache/cxf/commit/fae6fabf9bd7647f5e9cb68897a7d72b545b741;https://github.com/apache/cxf/commit/8ed6208f987ff72e4c4d2cf8a6b1ec9b27575d4,org.apache.cxf:cxf-rt-transports-http:3.0.5
CVE-2019-17554,https://github.com/apache/olingo-odata4/commit/5948974ad28271818e2afe747c71cde56a7f2c63,org.apache.olingo:odata-server-core:4.4.0
CVE-2014-3625,https://github.com/spring-projects/spring-framework/commit/9cef8e3001ddd61c734281a7556efd84b6cc2755,org.springframework:spring-webmvc:4.1.1.RELEASE
CVE-2017-12624,https://github.com/apache/cxf/commit/a2ce435cf0eedc8158d118d6d275114408d2a376,org.apache.cxf:cxf-core:3.0.4
CVE-2020-5410,https://github.com/spring-cloud/spring-cloud-config/commit/f470b52f1bb52bedac984c2101bea9a3ac52e2e7,org.springframework.cloud:spring-cloud-config-server:2.2.0.RELEASE
CVE-2018-11797,https://github.com/apache/pdfbox/commit/a6deb9d7ffec79986cac82345db724b343ca3e5;https://github.com/apache/pdfbox/commit/f7dc8eed7df007c88421919932e2d4de44d2ae2;https://github.com/apache/pdfbox/commit/ea7d321b6e23cf017437846bcee4de19784cf6c8;https://github.com/apache/pdfbox/commit/bb5defd088bebd566d126df079d35b356ba0534a;https://github.com/apache/pdfbox/commit/2db39c139d935a8ba03e1ae3c012d2d41dd6912a,org.apache.pdfbox:pdfbox:2.0.8
CVE-2017-5645,https://github.com/apache/logging-log4j2/commit/5dcc19215827db29c993d0305ee2b0d8dd05939d,org.apache.logging.log4j:log4j-core:2.7
CVE-2020-5421,https://github.com/spring-projects/spring-framework/commit/dd011c991ce801660ec2be7979f3fc6462f29289,org.springframework:spring-web:4.3.18.RELEASE
CVE-2018-1000644,https://github.com/eclipse/rdf4j/commit/50f2f51950227a4ec595a2922d81da487aba5135,org.eclipse.rdf4j:rdf4j-rio-trix:2.2.2
CVE-2016-2402,https://github.com/square/okhttp/commit/784fabac7d1586a5614bd4bc8854fd62850dbe26;https://github.com/square/okhttp/commit/3ccb46dd16b6ec98f70b0ee53eafe5ed6380891e,com.squareup.okhttp3:okhttp:3.0.1
CVE-2021-39141,https://github.com/x-stream/xstream/commit/652d72f38b33938c54fd3b2ef626cb7dce38001c,com.thoughtworks.xstream:xstream:1.4.11.1
CVE-2015-5254,https://github.com/apache/activemq/commit/a7e2a44;https://github.com/apache/activemq/commit/e100638;https://github.com/apache/activemq/commit/6f03921;https://github.com/apache/activemq/commit/e7a4b53;https://github.com/apache/activemq/commit/d7a3b94;https://github.com/apache/activemq/commit/73a0caf,org.apache.activemq:activemq-client:5.8.0
CVE-2011-2731,https://github.com/spring-projects/spring-security/commit/76dc21469e8ef207f122ecc7e191e0133a2600af,org.springframework.security:spring-security-core:2.0.4
CVE-2018-1304,https://github.com/CRaC/tomcat/commit/5af7c13cff7cc8366c5997418e820989fabb8f48,org.apache.tomcat:tomcat-catalina:8.5.51
CVE-2018-1331,https://github.com/apache/storm/commit/8ffa920d3894634aa078f0fdf6b02d270262caf;https://github.com/apache/storm/commit/22a962073c5f12dc5ab281a15d93eb5efc31ab6;https://github.com/apache/storm/commit/a6bf3e421d3d37a797e3bb374fcd20a00189feb,org.apache.storm:storm-core:1.1.1
CVE-2018-1131,https://github.com/infinispan/infinispan/commit/c630752604332c4cc84fc44dfbb9011a296ab966,org.infinispan:infinispan-core:9.3.0.CR1
CVE-2020-27196,https://github.com/playframework/playframework/commit/f02e219cab10260cab82f884f736252038e68405,com.typesafe.play:play-java-forms_2.11:2.6.1
CVE-2018-12418,https://github.com/junrar/junrar/commit/ad8d0ba8e155630da8a1215cee3f253e0af45817,com.github.junrar:junrar:0.7
CVE-2014-3527,https://github.com/spring-projects/spring-security/commit/2cb99f079152ac05cee5c90457c7feb3bb2de55,org.springframework.security:spring-security-cas:3.1.3.RELEASE
CVE-2020-5245,https://github.com/dropwizard/dropwizard/commit/28479f743a9d0aab6d0e963fc07f3dd98e8c8236,io.dropwizard:dropwizard-validation:1.3.7
CVE-2021-27850,https://github.com/apache/tapestry-5/commit/2089b0d52b9f9158a1d20ca95d98d88037cede61,org.apache.tapestry:tapestry-core:5.4.3
CVE-2020-7611,https://github.com/micronaut-projects/micronaut-core/commit/9d1eff5c8df1d6cda1fe00ef046729b2a6abe7f1,io.micronaut:micronaut-http-netty:1.1.0
CVE-2019-10071,https://github.com/apache/tapestry-5/commit/cdcf49c0a2b36ffc7a004d54405bb4357870c4b2,org.apache.tapestry:tapestry-core:5.4.3
CVE-2014-0002,https://github.com/apache/camel/commit/341d4e6cca71c53c90962d1c3d45fc9e05cc50c6;https://github.com/apache/camel/commit/54b65c1d30848835f26bd138c0ba407bc1e560d,org.apache.camel:camel-core:2.12.1
CVE-2021-38294,https://github.com/apache/storm/commit/30857b7d54ac7a91c42e0816cb0fbcdcd111e89f,org.apache.storm:storm-server:2.0.0
CVE-2019-3875,https://github.com/keycloak/keycloak/commit/db271f7150aae914a8f256ccb48e9d1dac9d7126;https://github.com/keycloak/keycloak/commit/a48698caa32933458916980ab05256f56099a337,org.keycloak:keycloak-services:3.4.3.Final
CVE-2011-5063,https://github.com/apache/tomcat55/commit/644dfdf96cf82fcd2a2046d93f2b5495f7e94584,tomcat:catalina:5.5.23
CVE-2019-13236,https://github.com/alkacon/opencms-core/commit/185e71cc9844c90c0c29b730bd92b0375f1eca21,org.opencms:opencms-core:8.5.0
CVE-2021-23899,https://github.com/OWASP/json-sanitizer/commit/a37f594f7378a1c76b3283e0dab9e1ab1dc0247e;https://github.com/OWASP/json-sanitizer/commit/89d91f328bd3eb46bee6b8ee78a5fce1e3a11c18,com.mikesamuel:json-sanitizer:1.2.0
CVE-2018-12540,https://github.com/vert-x3/vertx-web/commit/f42b193b15a29b772fc576b2d0f2497e7474a7e;https://github.com/vert-x3/vertx-web/commit/98891b1d9e022b467a3e4674aca4d1889849b1d,io.vertx:vertx-web:3.5.1
CVE-2014-1972,https://github.com/apache/tapestry-5/commit/95846b173d83c2eb42db75dae3e7d5e13a633946,org.apache.tapestry:tapestry-core:5.1.0.5
CVE-2020-1698,https://github.com/keycloak/keycloak/commit/62c9e1577618470832ede22dcedd46cba15b1836,org.keycloak:keycloak-authz-client:4.8.3.Final
CVE-2019-10173,https://github.com/x-stream/xstream/commit/f38a1da3ae9491930c2067c12cd2506738b21dab,com.thoughtworks.xstream:xstream:1.4.10
CVE-2020-28491,https://github.com/FasterXML/jackson-dataformats-binary/commit/de072d314af8f5f269c8abec6930652af67bc8e6,com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.9.9
CVE-2022-0839,https://github.com/liquibase/liquibase/commit/d60de3f18acba5423b60d09ee40df44103a07295,org.liquibase:liquibase-core:4.3.5
CVE-2007-5615,https://github.com/jetty-project/codehaus-jetty6/commit/0d2592ea3183914163d0921e4855bd3e18582a05,org.mortbay.jetty:jetty:6.1.5
CVE-2022-23221,https://github.com/h2database/h2database/commit/2b55a66bac49fb3be540e322f27dfbd550f06b9c,com.h2database:h2:2.0.206
CVE-2017-3586,https://github.com/mysql/mysql-connector-j/commit/aeba57264966b0fd329cdb8170ba772fd8fd4de2,mysql:mysql-connector-java:5.1.38
CVE-2021-44548,https://github.com/apache/solr/commit/c1f916d532e9580f22c09b6ad746d4ea9bcc47a6,org.apache.solr:solr-core:4.10.4
CVE-2014-3643,https://github.com/jersey/jersey-1.x/commit/49f1e5a6ac608ccb51939205e4739f328f2223e6,com.sun.jersey:jersey-core:1.12
CVE-2018-12537,https://github.com/eclipse/vert.x/commit/1bb6445226c39a95e7d07ce3caaf56828e8aab72;https://github.com/eclipse-vertx/vert.x/commit/3a6512695a9d610687081eb13d2a1681151fd7fb,io.vertx:vertx-core:3.3.3
CVE-2018-1067,https://github.com/undertow-io/undertow/commit/f404cb68448c188f4d51b085b7fe4ac32bde26e;https://github.com/undertow-io/undertow/commit/85d4478e598105fe94ac152d3e11e388374e8b8,io.undertow:undertow-core:1.4.20.Final
CVE-2016-1000346,https://github.com/bcgit/bc-java/commit/1127131c89021612c6eefa26dbe5714c194e7495,org.bouncycastle:bcprov-jdk15on:1.54
CVE-2020-15250,https://github.com/junit-team/junit4/commit/610155b8c22138329f0723eec22521627dbc52ae,junit:junit:4.12
CVE-2020-5206,https://github.com/opencast/opencast/commit/b157e1fb3b35991ca7bf59f0730329fbe7ce82e8,org.opencastproject:opencast-kernel:8.0
CVE-2020-17527,https://github.com/apache/tomcat/commit/8d2fe6894d6e258a6d615d7f786acca80e6020cb,org.apache.tomcat:tomcat-coyote:10.0.0
CVE-2013-2135,https://github.com/apache/struts/commit/01e6b251b4db78bfb7971033652e81d1af4cb3e;https://github.com/apache/struts/commit/8b4fc81daeea3834bcbf73de5f48d0021917aa3;https://github.com/apache/struts/commit/711cf0201cdd319a38cf29238913312355db29ba,org.apache.struts:struts2-core:2.1.8.1
CVE-2018-12542,https://github.com/vert-x3/vertx-web/commit/57a65dce6f4c5aa5e3ce7288685e7f3447eb8f3b,io.vertx:vertx-web:3.5.1
CVE-2009-1523,https://github.com/jetty-project/codehaus-jetty6/commit/038ce0f5c29a60263e23aec544ecec516c043f98,org.mortbay.jetty:jetty-util:6.1.14
CVE-2014-0099,https://github.com/apache/tomcat/commit/fffd63a,org.apache.tomcat:tomcat-util:8.5.64
CVE-2013-4286,https://github.com/apache/tomcat/commit/52241c95b55b005ba6ffeed8e610e238bf471dd9;https://github.com/apache/tomcat80/commit/ff00954b78e6484e40f323c0cef2e6d95c2882b9,org.apache.tomcat:tomcat-coyote:7.0.27
CVE-2017-12645,https://github.com/liferay/liferay-portal/commit/f30571c3502551945ba7497e8d80e8b2295f1026,com.liferay.portal:com.liferay.portal.impl:2.4.0
CVE-2012-6153,https://github.com/apache/httpclient/commit/8e0c2aca056c605a80116fa73a10a6e103f567b3;https://github.com/apache/httpcomponents-client/commit/6e14fc146a66e0f3eb362f45f95d1a58ee18886a,org.apache.httpcomponents:httpclient:4.1.2
CVE-2018-1314,https://github.com/apache/hive/commit/3b1d4fdfdfecbf162b60ec0e49a07595a8a51e79,org.apache.hive:hive-exec:2.1.0
CVE-2017-5650,https://github.com/apache/tomcat/commit/5496e193a89b8b8b3177e516358df2f07ab852b3,org.apache.tomcat:tomcat-coyote:9.0.0.M21
CVE-2021-21409,https://github.com/netty/netty/commit/b0fa4d5aab4215f3c22ce6123dd8dd5f38dc0432,io.netty:netty-codec-http2:4.1.52.Final
CVE-2015-5347,https://github.com/apache/wicket/commit/dffba2ce410ec7e917ad350d3528af4df67bc348,org.apache.wicket:wicket-extensions:1.4.17
CVE-2012-0393,https://github.com/apache/struts/commit/9cad25f258bb2629d263f828574d2671366c238d,org.apache.struts:struts2-core:2.1.8.1
CVE-2014-3576,https://github.com/apache/activemq/commit/00921f2,org.apache.activemq:activemq-broker:5.10.0
CVE-2019-3799,https://github.com/spring-cloud/spring-cloud-config/commit/9617f2922ee2ae27f08676716224933f0d869719;https://github.com/spring-cloud/spring-cloud-config/commit/3632fc6f64e567286c42c5a2f1b8142bfde505c2,org.springframework.cloud:spring-cloud-config-server:1.2.2.RELEASE
CVE-2017-3164,https://github.com/apache/solr/commit/8b54b20,org.apache.solr:solr-core:7.4.0
CVE-2015-0899,https://github.com/kawasima/struts1-forever/commit/212bb0f7c57617b7b9c44cb1e056bd1e597c8e16,struts:struts:1.2.9
CVE-2017-5637,https://github.com/apache/zookeeper/commit/835377f0e1cd215e791ed29c0bcff95e625f299c;https://github.com/apache/zookeeper/commit/0c49dd931c0d3c992975515d9f85ffc7fb68e551;https://github.com/apache/zookeeper/commit/5fe68506f217246c7ebd96803f9c78e13ec2f11a,org.apache.zookeeper:zookeeper:3.4.6
CVE-2015-1833,https://github.com/apache/jackrabbit/commit/3903739363b79deb7579802fbc27b9b7448218b2;https://github.com/apache/jackrabbit/commit/89c5c4ed6ab250ad609829517f167d2dbe0abdd0,org.apache.jackrabbit:jackrabbit-webdav:2.4.4
CVE-2016-0763,https://github.com/apache/tomcat/commit/76ebc90,org.apache.tomcat:tomcat-catalina:8.0.29
CVE-2019-18393,https://github.com/igniterealtime/Openfire/commit/8fb9c8cd9a1179e3eead37c0dbd44ed8dc6f3532,org.igniterealtime.openfire:xmppserver:4.2.0
CVE-2018-8015,https://github.com/apache/orc/commit/d5018d309a8adc6b8e0567cb692a17371d16e108,org.apache.orc:orc-core:1.3.3
CVE-2019-10770,https://github.com/ratpack/ratpack/commit/c1d4357bbc4bceb24abb156fbb471257a0177eb6;https://github.com/ratpack/ratpack/commit/a3cbb13be1527874528c3b99fc33517c0297b6d3,io.ratpack:ratpack-core:1.5.4
CVE-2022-21724,https://github.com/pgjdbc/pgjdbc/commit/f4d0ed69c0b3aae8531d83d6af4c57f22312c813,org.postgresql:postgresql:42.2.5
CVE-2020-10727,https://github.com/apache/activemq-artemis/commit/ed7fee6d9cd94177dae30f2440e8bd07ddb5522a,org.apache.activemq:artemis-server:2.10.1
CVE-2021-32623,https://github.com/opencast/opencast/commit/16b0d641713fe31b8518fcf14fc5e4e815d81206,org.opencastproject:opencast-authorization-xacml:9.5
CVE-2020-13943,https://github.com/apache/tomcat/commit/55911430df13f8c9998fbdee1f9716994d2db59b,org.apache.tomcat:tomcat-coyote:9.0.35
CVE-2018-14637,https://github.com/keycloak/keycloak/commit/234b7a06a171f83e3cd6d7a0f17c3597212122cb,org.keycloak:keycloak-spring-security-adapter:4.2.1.Final
CVE-2018-20000,https://github.com/Bedework/bw-webdav/commit/ccb87c2757bab531c53faf0637ee342a378caa7f,org.bedework:bw-webdav:4.0.2
CVE-2017-2666,https://github.com/undertow-io/undertow/commit/691440ee58259fba76711b60d56dde6679808bdc,io.undertow:undertow-core:1.3.15.Final
CVE-2017-15717,https://github.com/apache/sling-org-apache-sling-xss/commit/ec6764d165abc4df8cffd8439761bb2228887db9,org.apache.sling:org.apache.sling.xss:2.0.0
CVE-2019-10093,https://github.com/apache/tika/commit/81c21ab0aac6b3e4102a1a8906c8c7eab6f96dae,org.apache.tika:tika-parsers:1.20
CVE-2018-15756,https://github.com/spring-projects/spring-framework/commit/c8e320019ffe7298fc4cbeeb194b2bfd6389b6d,org.springframework:spring-web:5.0.8.RELEASE
CVE-2013-7285,https://github.com/x-stream/xstream/commit/6344867dce6767af7d0fe34fb393271a6456672d,com.thoughtworks.xstream:xstream:1.4.10
CVE-2012-5055,https://github.com/spring-projects/spring-security/commit/915b2acf73a75c4e51e67a3c7fd85f908df6259b,org.springframework.security:spring-security-core:2.0.5.RELEASE
CVE-2017-7559,https://github.com/undertow-io/undertow/commit/cb1d94dd90615c1d47ab342f8c22a57222a79d3d,io.undertow:undertow-core:1.3.15.Final
CVE-2019-17359,https://github.com/bcgit/bc-java/commit/b1bc75254f5fea633a49a751a1a7339056f97856;https://github.com/bcgit/bc-java/commit/33a8e4aa07b21a8bcf5a582446664485f5f081b2,org.bouncycastle:bcprov-jdk15on:1.63
CVE-2018-11802,https://github.com/apache/lucene-solr/commit/d14bf2dc1ab0fd9d27d8add9ead1a7a76f4f340f,org.apache.solr:solr-core:7.4.0
CVE-2018-12541,https://github.com/eclipse-vertx/vert.x/commit/269a583330695d1418a4f5578f7169350b2e1332,io.vertx:vertx-core:3.5.3
CVE-2018-8014,https://github.com/CRaC/tomcat/commit/60f596a21fd6041335a3a1a4015d4512439cecb5;https://github.com/apache/tomcat80/commit/2c9d8433bd3247a2856d4b2555447108758e813e,org.apache.tomcat:tomcat-catalina:8.5.51
CVE-2020-26259,https://github.com/x-stream/xstream/commit/0bcbf50126a62dfcd65f93a0da0c6d1ae92aa738,com.thoughtworks.xstream:xstream:1.4.11.1
CVE-2019-6002,https://github.com/line/centraldogma/commit/25fcbbd098f69236b115f27c6b6de6b4e44f3103,com.linecorp.centraldogma:centraldogma-server:0.40.1
CVE-2017-12625,https://github.com/apache/hive/commit/8ffd8ea8eb8bfecb8770fb99e5f17877bb79a434,org.apache.hive:hive-exec:2.3.0
CVE-2018-8027,https://github.com/apache/camel/commit/24eefa559fe6b310629d2bf00663d2679ec81b9;https://github.com/apache/camel/commit/3fe03e361725b66c1c3eaa40bb11577fb3dc17b,org.apache.camel:camel-core:2.20.1
CVE-2014-0075,https://github.com/apache/tomcat80/commit/d49a03728ac7e3c800b1b0ce0eeccd8a5a21bb91;https://github.com/apache/tomcat/commit/b6974571c122f6a1e7ec74a90fa212976fa7b0ed,org.apache.tomcat:tomcat-coyote:7.0.27
CVE-2021-32053,https://github.com/hapifhir/hapi-fhir/commit/5a9f499fbf60cdcb4320b5774433ca6bc96cdfc5,ca.uhn.hapi.fhir:hapi-fhir-jpaserver-api:5.3.3
CVE-2021-21349,https://github.com/x-stream/xstream/commit/d5e51177634afea7213b9dc2d21f101d2e258db9,com.thoughtworks.xstream:xstream:1.4.11.1
CVE-2018-9117,https://github.com/tomakehurst/wiremock/commit/4c6dfde82a5ee91c5f47bf353f5099d11692db39,com.github.tomakehurst:wiremock:2.6.0
CVE-2012-5633,https://github.com/apache/cxf/commit/1a6b532d53a7b98018871982049e4b0c80dc837c;https://github.com/apache/cxf/commit/db11c9115f31e171de4622149f157d8283f6c720;https://github.com/apache/cxf/commit/d99f96aa970d9f2faa8ed45e278a403af48757ae;https://github.com/apache/cxf/commit/e733c692e933a7f82424d3744aace9304cd5d4f6,org.apache.cxf:cxf-rt-ws-security:2.5.1
CVE-2014-3651,https://github.com/keycloak/keycloak/commit/a697f4bd4192de39416dec15bd5b1669f0dcf360,org.keycloak:keycloak-services:1.0.2.Final
CVE-2018-8016,https://github.com/apache/cassandra/commit/28ee665b3c0c9238b61a871064f024d54cddcc79,org.apache.cassandra:cassandra-all:3.11.0
CVE-2018-1270,https://github.com/spring-projects/spring-framework/commit/1db7e02de3eb0c011ee6681f5a12eb9d166fea8;https://github.com/spring-projects/spring-framework/commit/e0de9126ed8cf25cf141d3e66420da94e350708,org.springframework:spring-messaging:5.0.2.RELEASE
CVE-2011-2730,https://github.com/spring-projects/spring-framework/commit/c8649087792d07df209fc75e0f9e2e3284e09fe;https://github.com/spring-projects/spring-framework/commit/d95cbe23ee462245c5c2482e175f7b2a921b31c,org.springframework:spring-web:2.5.6.SEC02
CVE-2018-1295,https://github.com/apache/ignite/commit/340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49,org.apache.ignite:ignite-core:2.3.0
CVE-2016-10006,https://github.com/nahsra/antisamy/commit/7313931dc3c0d1377b010f07faef2063dd359a36,org.owasp.antisamy:antisamy:1.5.3
CVE-2021-22053,https://github.com/spring-cloud/spring-cloud-netflix/commit/366efb29d520c7211a4123f4b0c0b2c71b805303,org.springframework.cloud:spring-cloud-netflix-hystrix-dashboard:2.2.9.RELEASE
CVE-2020-25689,https://github.com/wildfly/wildfly-core/commit/5a8a65c2e3310fe0c0143581c677855516148215,org.wildfly.core:wildfly-host-controller:2.0.10.Final
CVE-2018-1000130,https://github.com/rhuss/jolokia/commit/fd7b93da30c61a45bac10d8b311f1b79a74910f;https://github.com/rhuss/jolokia/commit/1b360b8889f0ed51165a8d1ac55dd8e0aa2dfd4,org.jolokia:jolokia-core:1.2.3
CVE-2018-11771,https://github.com/apache/commons-compress/commit/a41ce6892cb0590b2e658704434ac0dbcb6834c8,org.apache.commons:commons-compress:1.9
CVE-2012-0881,https://github.com/apache/xerces2-j/commit/992b5d9c24102ad20330d36c0a71162753a37449,org.apache.servicemix.bundles:org.apache.servicemix.bundles.xerces:2.11.0_1
CVE-2018-8041,https://github.com/apache/camel/commit/63c7c080de4d18f9ceb25843508710df2c2c6d4,org.apache.camel:camel-mail:2.21.1
CVE-2015-5531,https://github.com/elastic/elasticsearch/commit/df1427a2935237fb61fc641984f9c76478627fec;https://github.com/elastic/elasticsearch/commit/f639ecb68221ba1997d418547dadb4c503d784e0,org.elasticsearch:elasticsearch:1.5.2
CVE-2021-37137,https://github.com/netty/netty/commit/41d3d61a61608f2223bb364955ab2045dd5e4020,io.netty:netty-codec:4.1.5.Final
CVE-2019-17632,https://github.com/eclipse/jetty.project/commit/ba1fe2826d49c52f82b49bb32737a361519c0479;https://github.com/eclipse/jetty.project/commit/cf0df6e3ffdcd64d607a35488edb5b0b75350d33,org.eclipse.jetty:jetty-server:9.4.22.v20191022
CVE-2018-1274,https://github.com/spring-projects/spring-data-commons/commit/371f6590c509c72f8e600f3d05e110941607fba;https://github.com/spring-projects/spring-data-commons/commit/3d8576fe4e4e71c23b9e6796b32fd56e51182ee,org.springframework.data:spring-data-commons:1.13.7.RELEASE
CVE-2012-4387,https://github.com/apache/struts/commit/87935af56a27235e9399308ee1fcfb74f8edcefa;https://github.com/apache/struts/commit/80e03182d66d9e6ab18f9a9a9b3c42725a1c89e9,org.apache.struts.xwork:xwork-core:2.2.3.1
CVE-2012-3353,https://github.com/apache/sling-org-apache-sling-jcr-contentloader/commit/1eae3d99b4e12a6992c3c3980d7735186bf21b2e,org.apache.sling:org.apache.sling.jcr.contentloader:2.1.0
CVE-2010-1622,https://github.com/spring-projects/spring-framework/commit/3a5af35d37c79d0644d49b93f792a4c18fe8eb71,org.springframework:spring-beans:2.5.6
CVE-2019-3778,https://github.com/spring-projects/spring-security-oauth/commit/97e0b4ab282acbed3588e05be03d5a0c4dbf3367,org.springframework.security.oauth:spring-security-oauth2:2.3.4.RELEASE
CVE-2013-7259,https://github.com/neo4j/neo4j/commit/40ad76078a25666d8b218772b6491fb443020df9,org.neo4j.app:neo4j-server:2.1.7
CVE-2016-6812,https://github.com/apache/cxf/commit/a23c615b;https://github.com/apache/cxf/commit/32e89366;https://github.com/apache/cxf/commit/1be97cb1;https://github.com/apache/cxf/commit/1f824d80,org.apache.cxf:cxf-rt-transports-http:3.0.5
CVE-2021-34797,https://github.com/apache/geode/commit/085bf34fbb32e256c0a34195a4dcf430212f291f,org.apache.geode:geode-core:1.12.0
CVE-2019-17091,https://github.com/eclipse-ee4j/mojarra/commit/8f70f2bd024f00ecd5b3dcca45df73edda29dcee;https://github.com/eclipse-ee4j/mojarra/commit/a3fa9573789ed5e867c43ea38374f4dbd5a8f81f,org.glassfish:jakarta.faces:2.3.9
CVE-2009-1554,https://github.com/javaee/woodstock/commit/eb06af2360fceb976f87efdd12c9fcdfa77edf88,com.sun.woodstock:webui-jsf:4.2
CVE-2021-43570,https://github.com/starkbank/ecdsa-java/commit/f72e33114518680c4bbbc7fdc8760d944cb4856b,com.starkbank.ellipticcurve:starkbank-ecdsa:1.0.0
CVE-2017-14735,https://github.com/nahsra/antisamy/commit/82da009e733a989a57190cd6aa1b6824724f6d36,org.owasp.antisamy:antisamy:1.5.3
CVE-2018-12536,https://github.com/eclipse/jetty.project/commit/53e8bc2a636707e896fd106fbee3596823c2cdc,org.eclipse.jetty:jetty-util:9.3.25.v20180904
CVE-2007-1358,https://github.com/apache/tomcat55/commit/b708642f991018f0e252a3f2505b8722cfe53b06,tomcat:tomcat-http11:4.1.34
CVE-2014-8125,https://github.com/droolsjbpm/drools/commit/5b850e8c121be994dbbc5ecba3de4e7355ac4331,org.drools:drools-core:6.0.0.CR1
CVE-2017-8045,https://github.com/spring-projects/spring-amqp/commit/6e9e00bb5bf0aa88444146db3c2eae138cc7b0a,org.springframework.amqp:spring-amqp:1.6.10.RELEASE
CVE-2012-3544,https://github.com/apache/tomcat/commit/77534eb;https://github.com/apache/tomcat/commit/775d5fa,org.apache.tomcat:tomcat-coyote:7.0.27
CVE-2021-23900,https://github.com/OWASP/json-sanitizer/commit/f2c9858c02cf521dd05f2c6f8f9450f2e1343090;https://github.com/OWASP/json-sanitizer/commit/a37f594f7378a1c76b3283e0dab9e1ab1dc0247e,com.mikesamuel:json-sanitizer:1.2.0
CVE-2016-6798,https://github.com/apache/sling/commit/fb2719e8299fadddae62245482de112052a0e08c,org.apache.sling:org.apache.sling.xss:1.0.6
CVE-2018-1273,https://github.com/spring-projects/spring-data-commons/commit/08d748a6fd0173a8ba0aa1f240c38afbdaf4ad9f;https://github.com/spring-projects/spring-data-commons/commit/ae1dd2741ce06d44a0966ecbd6f47beabde2b65,org.springframework.data:spring-data-commons:2.0.5.RELEASE
CVE-2018-1282,https://github.com/apache/hive/commit/0330c1c0b62f3c2e6a4744048578dea55193b62;https://github.com/apache/hive/commit/63df42966cf44ffdd20d3fcdcfb70738c0432ab,org.apache.hive:hive-jdbc:1.2.1
CVE-2019-12418,https://github.com/apache/tomcat/commit/bef3f40;https://github.com/apache/tomcat/commit/a91d7db,org.apache.tomcat:tomcat-catalina:9.0.56
CVE-2014-2296,https://github.com/apereo/cas/commit/631bc61c1bb8b8d76b87df7af687a45173742df9,org.jasig.cas:cas-server-core:3.4.11
CVE-2014-0116,https://github.com/apache/struts/commit/74e26830d2849a84729b33497f729e0f033dc147;https://github.com/apache/struts/commit/1a668af7f1ffccea4a3b46d8d8c1fe1c7331ff02,org.apache.struts:struts2-core:2.3.16.3
CVE-2016-3086,https://github.com/apache/hadoop/commit/c3b7425bf108a600889a4d59ae947b6f7523dcca,org.apache.hadoop:hadoop-common:2.6.0
CVE-2016-6652,https://github.com/spring-projects/spring-data-jpa/commit/a22c17fc12f7063716cb40c11d1ff4e265ef8556,org.springframework.data:spring-data-jpa:1.7.1.RELEASE
CVE-2020-12480,https://github.com/playframework/playframework/commit/c82de44fc50b7c58c6e0580f1f67ff08aa7bd154,com.typesafe.play:filters-helpers_2.12:2.8.1
CVE-2017-12617,https://github.com/apache/tomcat/commit/4cf7dab88282c8f3c92f0b961cdb0096e1d63e88;https://github.com/apache/tomcat/commit/a9dd96046d7acb0357c6b7b9e6cc70d186fae663;https://github.com/apache/tomcat/commit/b7e0435d17aba69f16ae9e8a78ad0f1565b552af,org.apache.tomcat:tomcat-catalina:8.5.20
CVE-2012-3376,https://github.com/apache/hadoop/commit/bed2b95f28a8e0d2544ffc4935e53eb656049309,org.apache.hadoop:hadoop-hdfs:2.0.0-alpha
